GAME,IDX,SPECIES,FORM,GENDER,TAG
"SWORD,SHIELD,HOME",557,Dwebble,,,
"SWORD,SHIELD,HOME",558,Crustle,,,
"SWORD,SHIELD,HOME",559,Scraggy,,,
"SWORD,SHIELD,HOME",560,Scrafty,,,
"SWORD,SHIELD,HOME",561,Sigilyph,,,
"SWORD,SHIELD,HOME",562,Yamask,,,
"SWORD,SHIELD,HOME",562,Yamask,Galarian,,
"SWORD,SHIELD,HOME",563,Cofagrigus,,,
"SWORD,SHIELD,HOME",564,Tirtouga,,,
"SWORD,SHIELD,HOME",565,Carracosta,,,
"SWORD,SHIELD,HOME",566,Archen,,,
"SWORD,SHIELD,HOME",567,Archeops,,,
"SWORD,SHIELD,HOME",568,Trubbish,,,
"SWORD,SHIELD,HOME",569,Garbodor,,,
"SWORD,SHIELD,HOME",569,Garbodor,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",570,Zorua,,,
"LEGENDSARCEUS,HOME",570,Zorua,Hisuian,,
"SWORD,SHIELD,HOME",571,Zoroark,,,
"LEGENDSARCEUS,HOME",571,Zoroark,Hisuian,,
"SWORD,SHIELD,HOME",572,Minccino,,,
"SWORD,SHIELD,HOME",573,Cinccino,,,
"SWORD,SHIELD,HOME",574,Gothita,,,
"SWORD,SHIELD,HOME",575,Gothorita,,,
"SWORD,SHIELD,HOME",576,Gothitelle,,,
"SWORD,SHIELD,HOME",577,Solosis,,,
"SWORD,SHIELD,HOME",578,Duosion,,,
"SWORD,SHIELD,HOME",579,Reuniclus,,,
HOME,580,Ducklett,,,
HOME,581,Swanna,,,
"SWORD,SHIELD,HOME",582,Vanillite,,,
"SWORD,SHIELD,HOME",583,Vanillish,,,
"SWORD,SHIELD,HOME",584,Vanilluxe,,,
HOME,585,Deerling,Spring,,
HOME,585,Deerling,Summer,,
HOME,585,Deerling,Autumn,,
HOME,585,Deerling,Winter,,
HOME,586,Sawsbuck,Spring,,
HOME,586,Sawsbuck,Summer,,
HOME,586,Sawsbuck,Autumn,,
HOME,586,Sawsbuck,Winter,,
"SWORD,SHIELD,HOME",587,Emolga,,,
"SWORD,SHIELD,HOME",588,Karrablast,,,
"SWORD,SHIELD,HOME",589,Escavalier,,,
"SWORD,SHIELD,HOME",590,Foongus,,,
"SWORD,SHIELD,HOME",591,Amoonguss,,,
"SWORD,SHIELD,HOME",592,Frillish,,,
"SWORD,SHIELD,HOME",593,Jellicent,,,
HOME,594,Alomomola,,,
"SWORD,SHIELD,HOME",595,Joltik,,,
"SWORD,SHIELD,HOME",596,Galvantula,,,
"SWORD,SHIELD,HOME",597,Ferroseed,,,
"SWORD,SHIELD,HOME",598,Ferrothorn,,,
"SWORD,SHIELD,HOME",599,Klink,,UNKNOWN,
"SWORD,SHIELD,HOME",600,Klang,,UNKNOWN,
"SWORD,SHIELD,HOME",601,Klinklang,,UNKNOWN,
HOME,602,Tynamo,,,
HOME,603,Eelektrik,,,
HOME,604,Eelektross,,,
"SWORD,SHIELD,HOME",605,Elgyem,,,
"SWORD,SHIELD,HOME",606,Beheeyem,,,
"SWORD,SHIELD,HOME",607,Litwick,,,
"SWORD,SHIELD,HOME",608,Lampent,,,
"SWORD,SHIELD,HOME",609,Chandelure,,,
"SWORD,SHIELD,HOME",610,Axew,,,
"SWORD,SHIELD,HOME",611,Fraxure,,,
"SWORD,SHIELD,HOME",612,Haxorus,,,
"SWORD,SHIELD,HOME",613,Cubchoo,,,
"SWORD,SHIELD,HOME",614,Beartic,,,
"SWORD,SHIELD,HOME",615,Cryogonal,,UNKNOWN,
"SWORD,SHIELD,HOME",616,Shelmet,,,
"SWORD,SHIELD,HOME",617,Accelgor,,,
"SWORD,SHIELD,HOME",618,Stunfisk,,,
"SWORD,SHIELD,HOME",618,Stunfisk,Galarian,,
"SWORD,SHIELD,HOME",619,Mienfoo,,,
"SWORD,SHIELD,HOME",620,Mienshao,,,
"SWORD,SHIELD,HOME",621,Druddigon,,,
"SWORD,SHIELD,HOME",622,Golett,,UNKNOWN,
"SWORD,SHIELD,HOME",623,Golurk,,UNKNOWN,
"SWORD,SHIELD,HOME",624,Pawniard,,,
"SWORD,SHIELD,HOME",625,Bisharp,,,
"SWORD,SHIELD,HOME",626,Bouffalant,,,
"SWORD,SHIELD,LEGENDSARCEUS,HOME",627,Rufflet,,MALE,
"SWORD,SHIELD,HOME",628,Braviary,,MALE,
"LEGENDSARCEUS,HOME",628,Braviary,Hisuian,MALE,
"SWORD,SHIELD,HOME",629,Vullaby,,FEMALE,
"SWORD,SHIELD,HOME",630,Mandibuzz,,FEMALE,
"SWORD,SHIELD,HOME",631,Heatmor,,,
"SWORD,SHIELD,HOME",632,Durant,,,
"SWORD,SHIELD,HOME",633,Deino,,,
"SWORD,SHIELD,HOME",634,Zweilous,,,
"SWORD,SHIELD,HOME",635,Hydreigon,,,
"SWORD,SHIELD,HOME",636,Larvesta,,,
"SWORD,SHIELD,HOME",637,Volcarona,,,
"SWORD,SHIELD,HOME",638,Cobalion,,UNKNOWN,
"SWORD,SHIELD,HOME",639,Terrakion,,UNKNOWN,
"SWORD,SHIELD,HOME",640,Virizion,,UNKNOWN,
"SWORD,SHIELD,LEGENDSARCEUS,HOME",641,Tornadus,Incarnate,MALE,
"SWORD,SHIELD,LEGENDSARCEUS,HOME",641,Tornadus,Therian,MALE,
"SWORD,SHIELD,LEGENDSARCEUS,HOME",642,Thundurus,Incarnate,MALE,
"SWORD,SHIELD,LEGENDSARCEUS,HOME",642,Thundurus,Therian,MALE,
"SWORD,SHIELD,HOME",643,Reshiram,,UNKNOWN,
"SWORD,SHIELD,HOME",644,Zekrom,,UNKNOWN,
"SWORD,SHIELD,LEGENDSARCEUS,HOME",645,Landorus,Incarnate,MALE,
"SWORD,SHIELD,LEGENDSARCEUS,HOME",645,Landorus,Therian,MALE,
"SWORD,SHIELD,HOME",646,Kyurem,,UNKNOWN,
"SWORD,SHIELD,HOME",646,Kyurem,Black,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",646,Kyurem,White,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",647,Keldeo,,UNKNOWN,
"SWORD,SHIELD,HOME",647,Keldeo,Resolute,UNKNOWN,
HOME,648,Meloetta,Aria,UNKNOWN,
HOME,648,Meloetta,Pirouette,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",649,Genesect,,UNKNOWN,
"SWORD,SHIELD,HOME",649,Genesect,Shock Drive,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",649,Genesect,Burn Drive,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",649,Genesect,Chill Drive,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",649,Genesect,Douse Drive,UNKNOWN,NOTRANSFER
HOME,650,Chespin,,,
HOME,651,Quilladin,,,
HOME,652,Chesnaught,,,
HOME,653,Fennekin,,,
HOME,654,Braixen,,,
HOME,655,Delphox,,,
HOME,656,Froakie,,,
HOME,657,Frogadier,,,
HOME,658,Greninja,,,
HOME,658,Greninja,Battle Bond;0;,MALE,
HOME,658,Greninja,Ash,MALE,NOTRANSFER
"SWORD,SHIELD,HOME",659,Bunnelby,,,
"SWORD,SHIELD,HOME",660,Diggersby,,,
"SWORD,SHIELD,HOME",661,Fletchling,,,
"SWORD,SHIELD,HOME",662,Fletchinder,,,
"SWORD,SHIELD,HOME",663,Talonflame,,,
HOME,664,Scatterbug,Archipelago;0;,,
HOME,664,Scatterbug,Continental;0;,,
HOME,664,Scatterbug,Elegant;0;,,
HOME,664,Scatterbug,Garden;0;,,
HOME,664,Scatterbug,High Plains;0;,,
HOME,664,Scatterbug,Icy Snow;0;,,
HOME,664,Scatterbug,Jungle;0;,,
HOME,664,Scatterbug,Marine;0;,,
HOME,664,Scatterbug,Meadow;0;,,
HOME,664,Scatterbug,Modern;0;,,
HOME,664,Scatterbug,Monsoon;0;,,
HOME,664,Scatterbug,Ocean;0;,,
HOME,664,Scatterbug,Polar;0;,,
HOME,664,Scatterbug,River;0;,,
HOME,664,Scatterbug,Sandstorm;0;,,
HOME,664,Scatterbug,Savanna;0;,,
HOME,664,Scatterbug,Sun;0;,,
HOME,664,Scatterbug,Tundra;0;,,
HOME,664,Scatterbug,Fancy;0;,,
HOME,664,Scatterbug,Poké Ball;0;,,
HOME,665,Spewpa,Archipelago;0;,,
HOME,665,Spewpa,Continental;0;,,
HOME,665,Spewpa,Elegant;0;,,
HOME,665,Spewpa,Garden;0;,,
HOME,665,Spewpa,High Plains;0;,,
HOME,665,Spewpa,Icy Snow;0;,,
HOME,665,Spewpa,Jungle;0;,,
HOME,665,Spewpa,Marine;0;,,
HOME,665,Spewpa,Meadow;0;,,
HOME,665,Spewpa,Modern;0;,,
HOME,665,Spewpa,Monsoon;0;,,
HOME,665,Spewpa,Ocean;0;,,
HOME,665,Spewpa,Polar;0;,,
HOME,665,Spewpa,River;0;,,
HOME,665,Spewpa,Sandstorm;0;,,
HOME,665,Spewpa,Savanna;0;,,
HOME,665,Spewpa,Sun;0;,,
HOME,665,Spewpa,Tundra;0;,,
HOME,665,Spewpa,Fancy;0;,,
HOME,665,Spewpa,Poké Ball;0;,,
HOME,666,Vivillon,Archipelago,,
HOME,666,Vivillon,Continental,,
HOME,666,Vivillon,Elegant,,
HOME,666,Vivillon,Garden,,
HOME,666,Vivillon,High Plains,,
HOME,666,Vivillon,Icy Snow,,
HOME,666,Vivillon,Jungle,,
HOME,666,Vivillon,Marine,,
HOME,666,Vivillon,Meadow,,
HOME,666,Vivillon,Modern,,
HOME,666,Vivillon,Monsoon,,
HOME,666,Vivillon,Ocean,,
HOME,666,Vivillon,Polar,,
HOME,666,Vivillon,River,,
HOME,666,Vivillon,Sandstorm,,
HOME,666,Vivillon,Savanna,,
HOME,666,Vivillon,Sun,,
HOME,666,Vivillon,Tundra,,
HOME,666,Vivillon,Fancy,,
HOME,666,Vivillon,Poké Ball,,
HOME,667,Litleo,,,
HOME,668,Pyroar,,,
HOME,669,Flabébé,Red,FEMALE,
HOME,669,Flabébé,Yellow,FEMALE,
HOME,669,Flabébé,Orange,FEMALE,
HOME,669,Flabébé,Blue,FEMALE,
HOME,669,Flabébé,White,FEMALE,
HOME,670,Floette,Red,FEMALE,
HOME,670,Floette,Yellow,FEMALE,
HOME,670,Floette,Orange,FEMALE,
HOME,670,Floette,Blue,FEMALE,
HOME,670,Floette,White,FEMALE,
HOME,671,Florges,Red,FEMALE,
HOME,671,Florges,Yellow,FEMALE,
HOME,671,Florges,Orange,FEMALE,
HOME,671,Florges,Blue,FEMALE,
HOME,671,Florges,White,FEMALE,
HOME,672,Skiddo,,,
HOME,673,Gogoat,,,
"SWORD,SHIELD,HOME",674,Pancham,,,
"SWORD,SHIELD,HOME",675,Pangoro,,,
HOME,676,Furfrou,,,
HOME,676,Furfrou,Heart Trim,,
HOME,676,Furfrou,Star Trim,,
HOME,676,Furfrou,Diamond Trim,,
HOME,676,Furfrou,Debutante Trim,,
HOME,676,Furfrou,Matron Trim,,
HOME,676,Furfrou,Dandy Trim,,
HOME,676,Furfrou,La Reine Trim,,
HOME,676,Furfrou,Kabuki Trim,,
HOME,676,Furfrou,Pharaoh Trim,,
"SWORD,SHIELD,HOME",677,Espurr,,,
"SWORD,SHIELD,HOME",678,Meowstic,♂,MALE,
"SWORD,SHIELD,HOME",678,Meowstic,♀,FEMALE,
"SWORD,SHIELD,HOME",679,Honedge,,,
"SWORD,SHIELD,HOME",680,Doublade,,,
"SWORD,SHIELD,HOME",681,Aegislash,Shield,,
"SWORD,SHIELD,HOME",681,Aegislash,Blade,,NOTRANSFER
"SWORD,SHIELD,HOME",682,Spritzee,,,
"SWORD,SHIELD,HOME",683,Aromatisse,,,
"SWORD,SHIELD,HOME",684,Swirlix,,,
"SWORD,SHIELD,HOME",685,Slurpuff,,,
"SWORD,SHIELD,HOME",686,Inkay,,,
"SWORD,SHIELD,HOME",687,Malamar,,,
"SWORD,SHIELD,HOME",688,Binacle,,,
"SWORD,SHIELD,HOME",689,Barbaracle,,,
"SWORD,SHIELD,HOME",690,Skrelp,,,
"SWORD,SHIELD,HOME",691,Dragalge,,,
"SWORD,SHIELD,HOME",692,Clauncher,,,
"SWORD,SHIELD,HOME",693,Clawitzer,,,
"SWORD,SHIELD,HOME",694,Helioptile,,,
"SWORD,SHIELD,HOME",695,Heliolisk,,,
"SWORD,SHIELD,HOME",696,Tyrunt,,,
"SWORD,SHIELD,HOME",697,Tyrantrum,,,
"SWORD,SHIELD,HOME",698,Amaura,,,
"SWORD,SHIELD,HOME",699,Aurorus,,,
"SWORD,SHIELD,LEGENDSARCEUS,HOME",700,Sylveon,,,
"SWORD,SHIELD,HOME",701,Hawlucha,,,
"SWORD,SHIELD,HOME",702,Dedenne,,,
"SWORD,SHIELD,HOME",703,Carbink,,UNKNOWN,
"SWORD,SHIELD,LEGENDSARCEUS,HOME",704,Goomy,,,
"SWORD,SHIELD,HOME",705,Sliggoo,,,
"LEGENDSARCEUS,HOME",705,Sliggoo,Hisuian,,
"SWORD,SHIELD,HOME",706,Goodra,,,
"LEGENDSARCEUS,HOME",706,Goodra,Hisuian,,
"SWORD,SHIELD,HOME",707,Klefki,,,
"SWORD,SHIELD,HOME",708,Phantump,,,
"SWORD,SHIELD,HOME",709,Trevenant,,,
"SWORD,SHIELD,HOME",710,Pumpkaboo,Small,,
"SWORD,SHIELD,HOME",710,Pumpkaboo,Average,,
"SWORD,SHIELD,HOME",710,Pumpkaboo,Large,,
"SWORD,SHIELD,HOME",710,Pumpkaboo,Super,,
"SWORD,SHIELD,HOME",711,Gourgeist,Small,,
"SWORD,SHIELD,HOME",711,Gourgeist,Average,,
"SWORD,SHIELD,HOME",711,Gourgeist,Large,,
"SWORD,SHIELD,HOME",711,Gourgeist,Super,,
"SWORD,SHIELD,LEGENDSARCEUS,HOME",712,Bergmite,,,
"SWORD,SHIELD,HOME",713,Avalugg,,,
"LEGENDSARCEUS,HOME",713,Avalugg,Hisuian,,
"SWORD,SHIELD,HOME",714,Noibat,,,
"SWORD,SHIELD,HOME",715,Noivern,,,
"SWORD,SHIELD,HOME",716,Xerneas,,UNKNOWN,
"SWORD,SHIELD,HOME",716,Xerneas,Active,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",717,Yveltal,,UNKNOWN,
"SWORD,SHIELD,HOME",718,Zygarde,50%,UNKNOWN,
"SWORD,SHIELD,HOME",718,Zygarde,10%,UNKNOWN,
"SWORD,SHIELD,HOME",718,Zygarde,50% Power Construct;0;50%,UNKNOWN,
"SWORD,SHIELD,HOME",718,Zygarde,10% Power Construct;1;10%,UNKNOWN,
"SWORD,SHIELD,HOME",718,Zygarde,Complete,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",719,Diancie,,UNKNOWN,
"SWORD,SHIELD,HOME",719,Diancie,Mega,UNKNOWN,NOTRANSFER
HOME,720,Hoopa,Confined,UNKNOWN,
HOME,720,Hoopa,Unbound,UNKNOWN,
"SWORD,SHIELD,HOME",721,Volcanion,,UNKNOWN,
"SWORD,SHIELD,LEGENDSARCEUS,HOME",722,Rowlet,,,
"SWORD,SHIELD,LEGENDSARCEUS,HOME",723,Dartrix,,,
"SWORD,SHIELD,HOME",724,Decidueye,,,
"LEGENDSARCEUS,HOME",724,Decidueye,Hisuian,,
"SWORD,SHIELD,HOME",725,Litten,,,
"SWORD,SHIELD,HOME",726,Torracat,,,
"SWORD,SHIELD,HOME",727,Incineroar,,,
"SWORD,SHIELD,HOME",728,Popplio,,,
"SWORD,SHIELD,HOME",729,Brionne,,,
"SWORD,SHIELD,HOME",730,Primarina,,,
HOME,731,Pikipek,,,
HOME,732,Trumbeak,,,
HOME,733,Toucannon,,,
HOME,734,Yungoos,,,
HOME,735,Gumshoos,,,
NONE,735,Gumshoos,Totem,,
"SWORD,SHIELD,HOME",736,Grubbin,,,
"SWORD,SHIELD,HOME",737,Charjabug,,,
"SWORD,SHIELD,HOME",738,Vikavolt,,,
NONE,738,Vikavolt,Totem,,
HOME,739,Crabrawler,,,
HOME,740,Crabominable,,,
HOME,741,Oricorio,Baile Style,,
HOME,741,Oricorio,Pom-Pom Style,,
HOME,741,Oricorio,Pa'u Style,,
HOME,741,Oricorio,Sensu Style,,
"SWORD,SHIELD,HOME",742,Cutiefly,,,
"SWORD,SHIELD,HOME",743,Ribombee,,,
NONE,743,Ribombee,Totem,,
"SWORD,SHIELD,HOME",744,Rockruff,,,
"SWORD,SHIELD,HOME",744,Rockruff,Own Tempo;0;,,
"SWORD,SHIELD,HOME",745,Lycanroc,Midday,,
"SWORD,SHIELD,HOME",745,Lycanroc,Midnight,,
"SWORD,SHIELD,HOME",745,Lycanroc,Dusk,,
"SWORD,SHIELD,HOME",746,Wishiwashi,Solo,,
"SWORD,SHIELD,HOME",746,Wishiwashi,School,,NOTRANSFER
"SWORD,SHIELD,HOME",747,Mareanie,,,
"SWORD,SHIELD,HOME",748,Toxapex,,,
"SWORD,SHIELD,HOME",749,Mudbray,,,
"SWORD,SHIELD,HOME",750,Mudsdale,,,
"SWORD,SHIELD,HOME",751,Dewpider,,,
"SWORD,SHIELD,HOME",752,Araquanid,,,
NONE,752,Araquanid,Totem,,
"SWORD,SHIELD,HOME",753,Fomantis,,,
"SWORD,SHIELD,HOME",754,Lurantis,,,
NONE,754,Lurantis,Totem,,
"SWORD,SHIELD,HOME",755,Morelull,,,
"SWORD,SHIELD,HOME",756,Shiinotic,,,
"SWORD,SHIELD,HOME",757,Salandit,,,
"SWORD,SHIELD,HOME",758,Salazzle,,FEMALE,
NONE,758,Salazzle,Totem,FEMALE,
"SWORD,SHIELD,HOME",759,Stufful,,,
"SWORD,SHIELD,HOME",760,Bewear,,,
"SWORD,SHIELD,HOME",761,Bounsweet,,FEMALE,
"SWORD,SHIELD,HOME",762,Steenee,,FEMALE,
"SWORD,SHIELD,HOME",763,Tsareena,,FEMALE,
"SWORD,SHIELD,HOME",764,Comfey,,,
"SWORD,SHIELD,HOME",765,Oranguru,,,
"SWORD,SHIELD,HOME",766,Passimian,,,
"SWORD,SHIELD,HOME",767,Wimpod,,,
"SWORD,SHIELD,HOME",768,Golisopod,,,
"SWORD,SHIELD,HOME",769,Sandygast,,,
"SWORD,SHIELD,HOME",770,Palossand,,,
"SWORD,SHIELD,HOME",771,Pyukumuku,,,
"SWORD,SHIELD,HOME",772,Type: Null,,UNKNOWN,
"SWORD,SHIELD,HOME",773,Silvally,,UNKNOWN,
"SWORD,SHIELD,HOME",773,Silvally,Type: Bug,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Dark,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Dragon,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Electric,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Fairy,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Fighting,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Fire,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Flying,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Ghost,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Grass,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Ground,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Ice,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Poison,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Psychic,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Rock,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Steel,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",773,Silvally,Type: Water,UNKNOWN,NOTRANSFER
HOME,774,Minior,Red Core,UNKNOWN,
HOME,774,Minior,Orange Core,UNKNOWN,
HOME,774,Minior,Yellow Core,UNKNOWN,
HOME,774,Minior,Green Core,UNKNOWN,
HOME,774,Minior,Blue Core,UNKNOWN,
HOME,774,Minior,Indigo Core,UNKNOWN,
HOME,774,Minior,Violet Core,UNKNOWN,
HOME,774,Minior,Meteor,UNKNOWN,NOTRANSFER
HOME,775,Komala,,,
"SWORD,SHIELD,HOME",776,Turtonator,,,
"SWORD,SHIELD,HOME",777,Togedemaru,,,
NONE,777,Togedemaru,Totem,,
"SWORD,SHIELD,HOME",778,Mimikyu,Disguised,,
"SWORD,SHIELD,HOME",778,Mimikyu,Busted,,NOTRANSFER
NONE,778,Mimikyu,Disguised Totem,,
NONE,778,Mimikyu,Busted Totem,,NOTRANSFER
HOME,779,Bruxish,,,
"SWORD,SHIELD,HOME",780,Drampa,,,
"SWORD,SHIELD,HOME",781,Dhelmise,,UNKNOWN,
"SWORD,SHIELD,HOME",782,Jangmo-o,,,
"SWORD,SHIELD,HOME",783,Hakamo-o,,,
"SWORD,SHIELD,HOME",784,Kommo-o,,,
"SWORD,SHIELD,HOME",784,Kommo-o,Totem,,
"SWORD,SHIELD,HOME",785,Tapu Koko,,UNKNOWN,
"SWORD,SHIELD,HOME",786,Tapu Lele,,UNKNOWN,
"SWORD,SHIELD,HOME",787,Tapu Bulu,,UNKNOWN,
"SWORD,SHIELD,HOME",788,Tapu Fini,,UNKNOWN,
"SWORD,SHIELD,HOME",789,Cosmog,,UNKNOWN,
"SWORD,SHIELD,HOME",790,Cosmoem,,UNKNOWN,
"SWORD,SHIELD,HOME",791,Solgaleo,,UNKNOWN,
"SWORD,SHIELD,HOME",792,Lunala,,UNKNOWN,
"SWORD,SHIELD,HOME",793,Nihilego,,UNKNOWN,
"SWORD,SHIELD,HOME",794,Buzzwole,,UNKNOWN,
"SWORD,SHIELD,HOME",795,Pheromosa,,UNKNOWN,
"SWORD,SHIELD,HOME",796,Xurkitree,,UNKNOWN,
"SWORD,SHIELD,HOME",797,Celesteela,,UNKNOWN,
"SWORD,SHIELD,HOME",798,Kartana,,UNKNOWN,
"SWORD,SHIELD,HOME",799,Guzzlord,,UNKNOWN,
"SWORD,SHIELD,HOME",800,Necrozma,,UNKNOWN,
"SWORD,SHIELD,HOME",800,Necrozma,Dusk Mane,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",800,Necrozma,Dawn Wings,UNKNOWN,NOTRANSFER
"HOME",800,Necrozma,Ultra,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",801,Magearna,,UNKNOWN,
"SWORD,SHIELD,HOME",801,Magearna,Original Color,UNKNOWN,
"SWORD,SHIELD,HOME",802,Marshadow,,UNKNOWN,
"SWORD,SHIELD,HOME",803,Poipole,,UNKNOWN,
"SWORD,SHIELD,HOME",804,Naganadel,,UNKNOWN,
"SWORD,SHIELD,HOME",805,Stakataka,,UNKNOWN,
"SWORD,SHIELD,HOME",806,Blacephalon,,UNKNOWN,
"SWORD,SHIELD,HOME",807,Zeraora,,UNKNOWN,
"SWORD,SHIELD,HOME",808,Meltan,,UNKNOWN,
"SWORD,SHIELD,HOME",809,Melmetal,,UNKNOWN,
"SWORD,SHIELD,HOME",809,Melmetal,Gigantamax,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",810,Grookey,,,
"SWORD,SHIELD,HOME",811,Thwackey,,,
"SWORD,SHIELD,HOME",812,Rillaboom,,,
"SWORD,SHIELD,HOME",812,Rillaboom,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",813,Scorbunny,,,
"SWORD,SHIELD,HOME",814,Raboot,,,
"SWORD,SHIELD,HOME",815,Cinderace,,,
"SWORD,SHIELD,HOME",815,Cinderace,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",816,Sobble,,,
"SWORD,SHIELD,HOME",817,Drizzile,,,
"SWORD,SHIELD,HOME",818,Inteleon,,,
"SWORD,SHIELD,HOME",818,Inteleon,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",819,Skwovet,,,
"SWORD,SHIELD,HOME",820,Greedent,,,
"SWORD,SHIELD,HOME",821,Rookidee,,,
"SWORD,SHIELD,HOME",822,Corvisquire,,,
"SWORD,SHIELD,HOME",823,Corviknight,,,
"SWORD,SHIELD,HOME",823,Corviknight,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",824,Blipbug,,,
"SWORD,SHIELD,HOME",825,Dottler,,,
"SWORD,SHIELD,HOME",826,Orbeetle,,,
"SWORD,SHIELD,HOME",826,Orbeetle,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",827,Nickit,,,
"SWORD,SHIELD,HOME",828,Thievul,,,
"SWORD,SHIELD,HOME",829,Gossifleur,,,
"SWORD,SHIELD,HOME",830,Eldegoss,,,
"SWORD,SHIELD,HOME",831,Wooloo,,,
"SWORD,SHIELD,HOME",832,Dubwool,,,
"SWORD,SHIELD,HOME",833,Chewtle,,,
"SWORD,SHIELD,HOME",834,Drednaw,,,
"SWORD,SHIELD,HOME",834,Drednaw,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",835,Yamper,,,
"SWORD,SHIELD,HOME",836,Boltund,,,
"SWORD,SHIELD,HOME",837,Rolycoly,,,
"SWORD,SHIELD,HOME",838,Carkol,,,
"SWORD,SHIELD,HOME",839,Coalossal,,,
"SWORD,SHIELD,HOME",839,Coalossal,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",840,Applin,,,
"SWORD,SHIELD,HOME",841,Flapple,,,
"SWORD,SHIELD,HOME",841,Flapple,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",842,Appletun,,,
"SWORD,SHIELD,HOME",842,Appletun,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",843,Silicobra,,,
"SWORD,SHIELD,HOME",844,Sandaconda,,,
"SWORD,SHIELD,HOME",844,Sandaconda,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",845,Cramorant,,,
"SWORD,SHIELD,HOME",845,Cramorant,Gulping,,NOTRANSFER
"SWORD,SHIELD,HOME",845,Cramorant,Gorging,,NOTRANSFER
"SWORD,SHIELD,HOME",846,Arrokuda,,,
"SWORD,SHIELD,HOME",847,Barraskewda,,,
"SWORD,SHIELD,HOME",848,Toxel,,,
"SWORD,SHIELD,HOME",849,Toxtricity,Amped,,
"SWORD,SHIELD,HOME",849,Toxtricity,Low Key,,
"SWORD,SHIELD,HOME",849,Toxtricity,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",850,Sizzlipede,,,
"SWORD,SHIELD,HOME",851,Centiskorch,,,
"SWORD,SHIELD,HOME",851,Centiskorch,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",852,Clobbopus,,,
"SWORD,SHIELD,HOME",853,Grapploct,,,
"SWORD,SHIELD,HOME",854,Sinistea,Phony,UNKNOWN,
"SWORD,SHIELD,HOME",854,Sinistea,Antique,UNKNOWN,
"SWORD,SHIELD,HOME",855,Polteageist,Phony,UNKNOWN,
"SWORD,SHIELD,HOME",855,Polteageist,Antique,UNKNOWN,
"SWORD,SHIELD,HOME",856,Hatenna,,FEMALE,
"SWORD,SHIELD,HOME",857,Hattrem,,FEMALE,
"SWORD,SHIELD,HOME",858,Hatterene,,FEMALE,
"SWORD,SHIELD,HOME",858,Hatterene,Gigantamax,FEMALE,NOTRANSFER
"SWORD,SHIELD,HOME",859,Impidimp,,MALE,
"SWORD,SHIELD,HOME",860,Morgrem,,MALE,
