GAME,IDX,SPECIES,FORM,GENDER,TAG
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",603,Eelektrik,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",604,Eelektross,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",605,Elgyem,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",606,Beheeyem,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",607,Litwick,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",608,Lampent,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",609,Chandelure,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",610,Axew,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",611,Fraxure,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",612,Haxorus,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",613,Cubchoo,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",614,Beartic,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",615,Cryogonal,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",616,Shelmet,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",617,Accelgor,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",618,Stunfisk,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",619,Mienfoo,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",620,Mienshao,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",621,Druddigon,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",622,Golett,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",623,Golurk,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",624,Pawniard,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",625,Bisharp,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",626,Bouffalant,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",627,Rufflet,,MALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",628,Braviary,,MALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",629,Vullaby,,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",630,Mandibuzz,,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",631,Heatmor,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",632,Durant,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",633,Deino,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",634,Zweilous,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",635,Hydreigon,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",636,Larvesta,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",637,Volcarona,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",638,Cobalion,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",639,Terrakion,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",640,Virizion,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",641,Tornadus,Incarnate,MALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",641,Tornadus,Therian,MALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",642,Thundurus,Incarnate,MALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",642,Thundurus,Therian,MALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",643,Reshiram,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",644,Zekrom,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",645,Landorus,Incarnate,MALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",645,Landorus,Therian,MALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",646,Kyurem,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",646,Kyurem,Black,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",646,Kyurem,White,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",647,Keldeo,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",647,Keldeo,Resolute,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",648,Meloetta,Aria,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",648,Meloetta,Pirouette,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",649,Genesect,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",649,Genesect,Shock Drive,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",649,Genesect,Burn Drive,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",649,Genesect,Chill Drive,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",649,Genesect,Douse Drive,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",650,Chespin,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",651,Quilladin,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",652,Chesnaught,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",653,Fennekin,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",654,Braixen,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",655,Delphox,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",656,Froakie,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",657,Frogadier,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",658,Greninja,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",658,Greninja,Battle Bond;0;,MALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",658,Greninja,Ash,MALE,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",659,Bunnelby,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",660,Diggersby,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",661,Fletchling,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",662,Fletchinder,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",663,Talonflame,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Archipelago;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Continental;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Elegant;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Garden;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,High Plains;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Icy Snow;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Jungle;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Marine;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Meadow;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Modern;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Monsoon;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Ocean;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Polar;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,River;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Sandstorm;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Savanna;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Sun;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Tundra;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Fancy;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",664,Scatterbug,Poké Ball;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Archipelago;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Continental;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Elegant;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Garden;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,High Plains;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Icy Snow;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Jungle;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Marine;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Meadow;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Modern;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Monsoon;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Ocean;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Polar;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,River;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Sandstorm;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Savanna;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Sun;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Tundra;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Fancy;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",665,Spewpa,Poké Ball;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Archipelago,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Continental,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Elegant,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Garden,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,High Plains,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Icy Snow,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Jungle,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Marine,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Meadow,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Modern,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Monsoon,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Ocean,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Polar,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,River,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Sandstorm,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Savanna,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Sun,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Tundra,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Fancy,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",666,Vivillon,Poké Ball,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",667,Litleo,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",668,Pyroar,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",669,Flabébé,Red,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",669,Flabébé,Yellow,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",669,Flabébé,Orange,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",669,Flabébé,Blue,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",669,Flabébé,White,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",670,Floette,Red,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",670,Floette,Yellow,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",670,Floette,Orange,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",670,Floette,Blue,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",670,Floette,White,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",671,Florges,Red,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",671,Florges,Yellow,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",671,Florges,Orange,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",671,Florges,Blue,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",671,Florges,White,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",672,Skiddo,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",673,Gogoat,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",674,Pancham,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",675,Pangoro,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",676,Furfrou,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",676,Furfrou,Heart Trim,,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",676,Furfrou,Star Trim,,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",676,Furfrou,Diamond Trim,,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",676,Furfrou,Debutante Trim,,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",676,Furfrou,Matron Trim,,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",676,Furfrou,Dandy Trim,,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",676,Furfrou,La Reine Trim,,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",676,Furfrou,Kabuki Trim,,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",676,Furfrou,Pharaoh Trim,,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",677,Espurr,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",678,Meowstic,♂,MALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",678,Meowstic,♀,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",679,Honedge,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",680,Doublade,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",681,Aegislash,Shield,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",681,Aegislash,Blade,,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",682,Spritzee,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",683,Aromatisse,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",684,Swirlix,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",685,Slurpuff,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",686,Inkay,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",687,Malamar,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",688,Binacle,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",689,Barbaracle,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",690,Skrelp,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",691,Dragalge,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",692,Clauncher,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",693,Clawitzer,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",694,Helioptile,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",695,Heliolisk,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",696,Tyrunt,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",697,Tyrantrum,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",698,Amaura,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",699,Aurorus,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",700,Sylveon,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",701,Hawlucha,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",702,Dedenne,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",703,Carbink,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",704,Goomy,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",705,Sliggoo,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",706,Goodra,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",707,Klefki,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",708,Phantump,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",709,Trevenant,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",710,Pumpkaboo,Small,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",710,Pumpkaboo,Average,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",710,Pumpkaboo,Large,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",710,Pumpkaboo,Super,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",711,Gourgeist,Small,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",711,Gourgeist,Average,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",711,Gourgeist,Large,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",711,Gourgeist,Super,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",712,Bergmite,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",713,Avalugg,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",714,Noibat,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",715,Noivern,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",716,Xerneas,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",716,Xerneas,Active,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",717,Yveltal,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",718,Zygarde,50%,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",718,Zygarde,10%,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",718,Zygarde,50% Power Construct;0;50%,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",718,Zygarde,10% Power Construct;1;10%,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",718,Zygarde,Complete,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",719,Diancie,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",719,Diancie,Mega,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",720,Hoopa,Confined,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",720,Hoopa,Unbound,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",721,Volcanion,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",722,Rowlet,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",723,Dartrix,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",724,Decidueye,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",725,Litten,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",726,Torracat,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",727,Incineroar,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",728,Popplio,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",729,Brionne,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",730,Primarina,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",731,Pikipek,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",732,Trumbeak,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",733,Toucannon,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",734,Yungoos,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",735,Gumshoos,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",735,Gumshoos,Totem,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",736,Grubbin,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",737,Charjabug,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",738,Vikavolt,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",738,Vikavolt,Totem,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",739,Crabrawler,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",740,Crabominable,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",741,Oricorio,Baile Style,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",741,Oricorio,Pom-Pom Style,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",741,Oricorio,Pa'u Style,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",741,Oricorio,Sensu Style,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",742,Cutiefly,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",743,Ribombee,,,
"ULTRASUN,ULTRAMOON",743,Ribombee,Totem,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",744,Rockruff,,,
"ULTRASUN,ULTRAMOON,BANK",744,Rockruff,Own Tempo;0;,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",745,Lycanroc,Midday,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",745,Lycanroc,Midnight,,
"ULTRASUN,ULTRAMOON,BANK",745,Lycanroc,Dusk,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",746,Wishiwashi,Solo,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",746,Wishiwashi,School,,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",747,Mareanie,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",748,Toxapex,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",749,Mudbray,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",750,Mudsdale,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",751,Dewpider,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",752,Araquanid,,,
"ULTRASUN,ULTRAMOON",752,Araquanid,Totem,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",753,Fomantis,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",754,Lurantis,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",754,Lurantis,Totem,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",755,Morelull,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",756,Shiinotic,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",757,Salandit,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",758,Salazzle,,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",758,Salazzle,Totem,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",759,Stufful,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",760,Bewear,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",761,Bounsweet,,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",762,Steenee,,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",763,Tsareena,,FEMALE,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",764,Comfey,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",765,Oranguru,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",766,Passimian,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",767,Wimpod,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",768,Golisopod,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",769,Sandygast,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",770,Palossand,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",771,Pyukumuku,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",772,Type: Null,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Bug,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Dark,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Dragon,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Electric,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Fairy,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Fighting,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Fire,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Flying,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Ghost,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Grass,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Ground,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Ice,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Poison,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Psychic,UNKNOWN,NOTRANSFER
