GAME,PARENT,CHILD,ITEM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Monsoon,$LOC_MONSOON
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Ocean,$LOC_OCEAN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Polar,$LOC_POLAR
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_River,$LOC_RIVER
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Sandstorm,$LOC_SANDSTORM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Savanna,$LOC_SAVANNA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Sun,$LOC_SUN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Tundra,$LOC_TUNDRA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Garden,$LOC_GARDEN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_High Plains,$LOC_HIGHPLAINS
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Icy Snow,$LOC_ICYSNOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Jungle,$LOC_JUNGLE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Marine,$LOC_MARINE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Meadow,$LOC_MEADOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Modern,$LOC_MODERN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Monsoon,$LOC_MONSOON
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Ocean,$LOC_OCEAN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Polar,$LOC_POLAR
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_River,$LOC_RIVER
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Sandstorm,$LOC_SANDSTORM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Savanna,$LOC_SAVANNA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Sun,$LOC_SUN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Elegant,Scatterbug_Tundra,$LOC_TUNDRA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Garden,$LOC_GARDEN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_High Plains,$LOC_HIGHPLAINS
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Icy Snow,$LOC_ICYSNOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Jungle,$LOC_JUNGLE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Marine,$LOC_MARINE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Meadow,$LOC_MEADOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Modern,$LOC_MODERN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Monsoon,$LOC_MONSOON
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Ocean,$LOC_OCEAN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Polar,$LOC_POLAR
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_River,$LOC_RIVER
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Sandstorm,$LOC_SANDSTORM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Savanna,$LOC_SAVANNA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Sun,$LOC_SUN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Garden,Scatterbug_Tundra,$LOC_TUNDRA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Garden,$LOC_GARDEN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_High Plains,$LOC_HIGHPLAINS
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Icy Snow,$LOC_ICYSNOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Jungle,$LOC_JUNGLE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Marine,$LOC_MARINE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Meadow,$LOC_MEADOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Modern,$LOC_MODERN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Monsoon,$LOC_MONSOON
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Ocean,$LOC_OCEAN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Polar,$LOC_POLAR
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_River,$LOC_RIVER
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Sandstorm,$LOC_SANDSTORM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Savanna,$LOC_SAVANNA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Sun,$LOC_SUN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_High Plains,Scatterbug_Tundra,$LOC_TUNDRA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Garden,$LOC_GARDEN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_High Plains,$LOC_HIGHPLAINS
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Icy Snow,$LOC_ICYSNOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Jungle,$LOC_JUNGLE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Marine,$LOC_MARINE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Meadow,$LOC_MEADOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Modern,$LOC_MODERN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Monsoon,$LOC_MONSOON
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Ocean,$LOC_OCEAN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Polar,$LOC_POLAR
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_River,$LOC_RIVER
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Sandstorm,$LOC_SANDSTORM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Savanna,$LOC_SAVANNA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Sun,$LOC_SUN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Icy Snow,Scatterbug_Tundra,$LOC_TUNDRA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Garden,$LOC_GARDEN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_High Plains,$LOC_HIGHPLAINS
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Icy Snow,$LOC_ICYSNOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Jungle,$LOC_JUNGLE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Marine,$LOC_MARINE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Meadow,$LOC_MEADOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Modern,$LOC_MODERN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Monsoon,$LOC_MONSOON
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Ocean,$LOC_OCEAN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Polar,$LOC_POLAR
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_River,$LOC_RIVER
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Sandstorm,$LOC_SANDSTORM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Savanna,$LOC_SAVANNA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Sun,$LOC_SUN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Jungle,Scatterbug_Tundra,$LOC_TUNDRA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Garden,$LOC_GARDEN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_High Plains,$LOC_HIGHPLAINS
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Icy Snow,$LOC_ICYSNOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Jungle,$LOC_JUNGLE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Marine,$LOC_MARINE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Meadow,$LOC_MEADOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Modern,$LOC_MODERN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Monsoon,$LOC_MONSOON
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Ocean,$LOC_OCEAN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Polar,$LOC_POLAR
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_River,$LOC_RIVER
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Sandstorm,$LOC_SANDSTORM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Savanna,$LOC_SAVANNA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Sun,$LOC_SUN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Marine,Scatterbug_Tundra,$LOC_TUNDRA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Garden,$LOC_GARDEN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_High Plains,$LOC_HIGHPLAINS
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Icy Snow,$LOC_ICYSNOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Jungle,$LOC_JUNGLE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Marine,$LOC_MARINE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Meadow,$LOC_MEADOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Modern,$LOC_MODERN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Monsoon,$LOC_MONSOON
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Ocean,$LOC_OCEAN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Polar,$LOC_POLAR
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_River,$LOC_RIVER
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Sandstorm,$LOC_SANDSTORM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Savanna,$LOC_SAVANNA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Sun,$LOC_SUN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Meadow,Scatterbug_Tundra,$LOC_TUNDRA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Garden,$LOC_GARDEN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_High Plains,$LOC_HIGHPLAINS
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Icy Snow,$LOC_ICYSNOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Jungle,$LOC_JUNGLE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Marine,$LOC_MARINE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Meadow,$LOC_MEADOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Modern,$LOC_MODERN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Monsoon,$LOC_MONSOON
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Ocean,$LOC_OCEAN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Polar,$LOC_POLAR
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_River,$LOC_RIVER
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Sandstorm,$LOC_SANDSTORM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Savanna,$LOC_SAVANNA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Sun,$LOC_SUN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Modern,Scatterbug_Tundra,$LOC_TUNDRA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Garden,$LOC_GARDEN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_High Plains,$LOC_HIGHPLAINS
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Icy Snow,$LOC_ICYSNOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Jungle,$LOC_JUNGLE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Marine,$LOC_MARINE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Meadow,$LOC_MEADOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Modern,$LOC_MODERN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Monsoon,$LOC_MONSOON
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Ocean,$LOC_OCEAN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Polar,$LOC_POLAR
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_River,$LOC_RIVER
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Sandstorm,$LOC_SANDSTORM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Savanna,$LOC_SAVANNA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Sun,$LOC_SUN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Monsoon,Scatterbug_Tundra,$LOC_TUNDRA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Garden,$LOC_GARDEN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_High Plains,$LOC_HIGHPLAINS
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Icy Snow,$LOC_ICYSNOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Jungle,$LOC_JUNGLE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Marine,$LOC_MARINE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Meadow,$LOC_MEADOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Modern,$LOC_MODERN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Monsoon,$LOC_MONSOON
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Ocean,$LOC_OCEAN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Polar,$LOC_POLAR
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_River,$LOC_RIVER
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Sandstorm,$LOC_SANDSTORM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Savanna,$LOC_SAVANNA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Sun,$LOC_SUN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Ocean,Scatterbug_Tundra,$LOC_TUNDRA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Garden,$LOC_GARDEN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_High Plains,$LOC_HIGHPLAINS
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Icy Snow,$LOC_ICYSNOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Jungle,$LOC_JUNGLE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Marine,$LOC_MARINE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Meadow,$LOC_MEADOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Modern,$LOC_MODERN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Monsoon,$LOC_MONSOON
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Ocean,$LOC_OCEAN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Polar,$LOC_POLAR
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_River,$LOC_RIVER
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Sandstorm,$LOC_SANDSTORM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Savanna,$LOC_SAVANNA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Sun,$LOC_SUN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Polar,Scatterbug_Tundra,$LOC_TUNDRA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Garden,$LOC_GARDEN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_High Plains,$LOC_HIGHPLAINS
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Icy Snow,$LOC_ICYSNOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Jungle,$LOC_JUNGLE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Marine,$LOC_MARINE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Meadow,$LOC_MEADOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Modern,$LOC_MODERN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Monsoon,$LOC_MONSOON
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Ocean,$LOC_OCEAN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Polar,$LOC_POLAR
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_River,$LOC_RIVER
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Sandstorm,$LOC_SANDSTORM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Savanna,$LOC_SAVANNA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Sun,$LOC_SUN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_River,Scatterbug_Tundra,$LOC_TUNDRA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Sandstorm,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Sandstorm,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Sandstorm,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Sandstorm,Scatterbug_Garden,$LOC_GARDEN
